weekday,rank,webtoon_title,webtoon_author,webtoon_title_id,webtoon_url,series_product_no,series_title,series_title_raw,series_episode_info,series_total_episode_count,series_completion_status,series_author,series_author_raw,series_url,match_status,download_status,series_result_text,weekday_list,weekday_row_count,serial_weekdays,serial_weekday_count,pre_collect_weekdays,post_24h_collect_weekdays,is_download_collectable,release_weekday,release_weekday_ko,pre_collect_weekday,post_24h_collect_weekday,release_event_key,collection_context,target_reason,series_download_text,series_download_count,current_url,snapshot_id,snapshot_weekday,snapshot_weekday_ko,snapshot_started_at_kst,snapshot_date_kst,snapshot_time_kst,item_collect_started_at_kst,item_collect_finished_at_kst,item_collect_elapsed_seconds,collected_at_kst,collected_date_kst,collected_time_kst,snapshot_finished_at_kst,snapshot_elapsed_seconds,baseline_found,baseline_snapshot_id,baseline_collected_at_kst,baseline_download_text,baseline_download_count,download_increase,download_increase_rate,dt
thu,10,"송이연 50살, 이혼 한 달 차",인유유,835206,https://comic.naver.com/webtoon/list?titleId=835206&tab=thu,12028410,"송이연 50살, 이혼 한 달 차","송이연 50살, 이혼 한 달 차 (총 76화/미완결)",총 76화/미완결,76.0,미완결,,,https://series.naver.com/comic/detail.series?productNo=12028410,matched,ok,"송이연 50살, 이혼 한 달 차 (총 76화/미완결)
평점
10.0 | 인유유 인유유 | 2026.05.20. | 총76화/미완결 | 73화 무료
50살에 이혼녀가 된 '송이연'할 줄 아는 것도 하고 싶은 것도 없던 송이연은 중년 연애 시장에 발을 들인다.다시 만난 첫사랑, 처음 얻는 쾌락과 관심, 잃어버렸던 청춘, 잇따른 배신, 모두가 말린 재혼엄마로 남을 것인가 여자..",thu,1,thu,1,wed,thu,True,thu,목,wed,thu,12028410_thu,post_24h,어제 밤 10시 공개 이후 증가분 확인용 수집,341.6만,3416000.0,https://series.naver.com/comic/detail.series?productNo=12028410,20260618_054937,thu,목,2026-06-18 05:49:37,2026-06-18,05:49:37,2026-06-18 06:00:49,2026-06-18 06:00:52,2.31,2026-06-18 06:00:52,2026-06-18,06:00:52,2026-06-18 06:05:12,935.48,False,,,,,,,2026-06-18 06:00:52
thu,79,짐승같은 것들,김태희,835925,https://comic.naver.com/webtoon/list?titleId=835925&tab=thu,12138773,짐승같은 것들,짐승같은 것들 (총 74화/미완결),총 74화/미완결,74.0,미완결,,,https://series.naver.com/comic/detail.series?productNo=12138773,matched,ok,"짐승같은 것들 (총 74화/미완결)
평점
9.9 | 김태희 | 2026.06.03. | 총74화/미완결 | 69화 무료
'딴 놈들에게 절대 뺏기지 않아. 저건 내 거야..!'늑대인간이 공존하는 세상. 늑인 우두머리의 외동딸 한지우의 앞에 <국민아들>, 배우 천유승이 나타난다.그런데... 대체 뭐하는 놈이지? 왜 평범한 연예인이 늑대의 힘을 강하게 ..",thu,1,thu,1,wed,thu,True,thu,목,wed,thu,12138773_thu,post_24h,어제 밤 10시 공개 이후 증가분 확인용 수집,52.4만,524000.0,https://series.naver.com/comic/detail.series?productNo=12138773,20260618_054937,thu,목,2026-06-18 05:49:37,2026-06-18,05:49:37,2026-06-18 06:00:53,2026-06-18 06:00:54,1.72,2026-06-18 06:00:54,2026-06-18,06:00:54,2026-06-18 06:05:12,935.48,False,,,,,,,2026-06-18 06:00:54
thu,2,마흔 즈음에,서쿤스,836052,https://comic.naver.com/webtoon/list?titleId=836052&tab=thu,12158334,마흔 즈음에,마흔 즈음에 (총 74화/미완결),총 74화/미완결,74.0,미완결,,,https://series.naver.com/comic/detail.series?productNo=12158334,matched,ok,"마흔 즈음에 (총 74화/미완결)
평점
9.9 | 서쿤스 | 2026.06.03. | 총74화/미완결 | 68화 무료
어느 덧 마흔살이 된 현성민은 주변을 돌아보니 혼자가 되었다는 현실을 절실히 깨닫게 된다.자신의 인생 뿐 아니라 직장에서도 위기를 맞게 된 현성민은 진정한 행복을 찾기 위해 고군분투 하기로 결심한다.불혹의 나이, 아직 ..",thu,1,thu,1,wed,thu,True,thu,목,wed,thu,12158334_thu,post_24h,어제 밤 10시 공개 이후 증가분 확인용 수집,714.5만,7145000.0,https://series.naver.com/comic/detail.series?productNo=12158334,20260618_054937,thu,목,2026-06-18 05:49:37,2026-06-18,05:49:37,2026-06-18 06:00:56,2026-06-18 06:00:58,1.92,2026-06-18 06:00:58,2026-06-18,06:00:58,2026-06-18 06:05:12,935.48,False,,,,,,,2026-06-18 06:00:58
thu,23,당신의 살인을 위하여,,836066,https://comic.naver.com/webtoon/list?titleId=836066&tab=thu,12161861,당신의 살인을 위하여,당신의 살인을 위하여 (총 70화/미완결),총 70화/미완결,70.0,미완결,세윤 징크,평점 9.9 | 세윤 징크 | 2026.06.17. | 총70화/미완결 | 전화 무료,https://series.naver.com/comic/detail.series?productNo=12161861,review_needed,not_found,"당신의 살인을 위하여 (총 70화/미완결)
평점
9.9 | 세윤 징크 | 2026.06.17. | 총70화/미완결 | 전화 무료
자신을 억누르고 사는 초등학교 교사 고기정은 학부모에게 시달리다 근처 변호사를 찾아간다.그러나 찾아간 변호사 오인섭은 연쇄살인마였는데..",thu,1,thu,1,wed,thu,True,thu,목,wed,thu,12161861_thu,post_24h,어제 밤 10시 공개 이후 증가분 확인용 수집,,,https://nid.naver.com/nidlogin.login?svctype=128&a_version=2&viewtype=1&url=http%3A%2F%2Fseries.naver.com%2Fcomic%2Fdetail.series%3FproductNo%3D12161861&surl=https%3A%2F%2Fseries.naver.com,20260618_054937,thu,목,2026-06-18 05:49:37,2026-06-18,05:49:37,2026-06-18 06:00:59,2026-06-18 06:01:14,14.72,2026-06-18 06:01:14,2026-06-18,06:01:14,2026-06-18 06:05:12,935.48,False,,,,,,,2026-06-18 06:01:14
thu,47,전생혈마,장,837022,https://comic.naver.com/webtoon/list?titleId=837022&tab=thu,12270204,전생혈마,전생혈마 (총 56화/미완결),총 56화/미완결,56.0,미완결,,,https://series.naver.com/comic/detail.series?productNo=12270204,matched,ok,"전생혈마 (총 56화/미완결)
평점
9.5 | 장작가 장작가 | 2026.06.03. | 총56화/미완결 | 51화 무료
재능도, 능력도, 스킬도 없는 하위 1% 탱커 강산. 불행 그 자체인 그의 앞에 신의 사자가 나타난다.“당신은 전생에 혈마였습니다.”전생의 업보를 해소하기 위해 혹독한 시련을 감당해야 한다.하지만 그 대가로 막대한 보상이 ..",thu,1,thu,1,wed,thu,True,thu,목,wed,thu,12270204_thu,post_24h,어제 밤 10시 공개 이후 증가분 확인용 수집,39.3만,393000.0,https://series.naver.com/comic/detail.series?productNo=12270204,20260618_054937,thu,목,2026-06-18 05:49:37,2026-06-18,05:49:37,2026-06-18 06:01:15,2026-06-18 06:01:18,2.91,2026-06-18 06:01:18,2026-06-18,06:01:18,2026-06-18 06:05:12,935.48,False,,,,,,,2026-06-18 06:01:18
thu,83,어느 날 갑자기 최애가 생겼다,맛스타,837424,https://comic.naver.com/webtoon/list?titleId=837424&tab=thu,12329240,어느 날 갑자기 최애가 생겼다,어느 날 갑자기 최애가 생겼다 (총 68화/미완결),총 68화/미완결,68.0,미완결,,,https://series.naver.com/comic/detail.series?productNo=12329240,matched,ok,"어느 날 갑자기 최애가 생겼다 (총 68화/미완결)
평점
9.9 | 맛스타 맛스타 | 2026.06.03. | 총68화/미완결 | 63화 무료
인기 정상의 여돌을 은퇴하고 이제 배우로 전향한 30살의 ‘하시연’어느 날 갑자기 중소기업 남돌 ‘한은결’에게 덕통사고를 당하는데,늘 사랑받는 게 익숙했던 그녀에게 최애가 생겼다!과연 끝까지 자신의 정체를 들키지 ..",thu,1,thu,1,wed,thu,True,thu,목,wed,thu,12329240_thu,post_24h,어제 밤 10시 공개 이후 증가분 확인용 수집,41.4만,414000.0,https://series.naver.com/comic/detail.series?productNo=12329240,20260618_054937,thu,목,2026-06-18 05:49:37,2026-06-18,05:49:37,2026-06-18 06:01:20,2026-06-18 06:01:22,2.29,2026-06-18 06:01:22,2026-06-18,06:01:22,2026-06-18 06:05:12,935.48,False,,,,,,,2026-06-18 06:01:22
thu,8,"풍작이에요, 마왕님!",이현민,837486,https://comic.naver.com/webtoon/list?titleId=837486&tab=thu,12341108,"풍작이에요, 마왕님!","풍작이에요, 마왕님! (총 70화/미완결)",총 70화/미완결,70.0,미완결,,,https://series.naver.com/comic/detail.series?productNo=12341108,matched,ok,"풍작이에요, 마왕님! (총 70화/미완결)
평점
10.0 | 문백경, 이현민 여강현 | 2026.06.03. | 총70화/미완결 | 63화 무료
게임 속 최종보스 마왕이 되었다. 그런데...이대로 인간계를 침공하면? 내가 키운 만렙 주인공에게 사망.그렇다고 침공을 중단하면? 굶주린 수하 마족 사천왕에게 사망....그러므로, 답은 농사다.",thu,1,thu,1,wed,thu,True,thu,목,wed,thu,12341108_thu,post_24h,어제 밤 10시 공개 이후 증가분 확인용 수집,511.2만,5112000.0,https://series.naver.com/comic/detail.series?productNo=12341108,20260618_054937,thu,목,2026-06-18 05:49:37,2026-06-18,05:49:37,2026-06-18 06:01:23,2026-06-18 06:01:26,2.86,2026-06-18 06:01:26,2026-06-18,06:01:26,2026-06-18 06:05:12,935.48,False,,,,,,,2026-06-18 06:01:26
thu,88,티라노 노경수,힙합신선,837631,https://comic.naver.com/webtoon/list?titleId=837631&tab=thu,12365145,티라노 노경수,티라노 노경수 (총 69화/미완결),총 69화/미완결,69.0,미완결,,,https://series.naver.com/comic/detail.series?productNo=12365145,matched,ok,"티라노 노경수 (총 69화/미완결)
평점
10.0 | 힙합신선 힙합신선 | 2026.06.03. | 총69화/미완결 | 64화 무료
하루 벌어 하루 먹고 살기 바쁜 우울한 직장인 ‘노미래’.어느 날 갑자기 ‘티라노’를 키우게 되었다?!하루아침에 생겨버린 반려공룡(?)으로 미래 없던 미래의 일상이 소용돌이 친다!",thu,1,thu,1,wed,thu,True,thu,목,wed,thu,12365145_thu,post_24h,어제 밤 10시 공개 이후 증가분 확인용 수집,30.6만,306000.0,https://series.naver.com/comic/detail.series?productNo=12365145,20260618_054937,thu,목,2026-06-18 05:49:37,2026-06-18,05:49:37,2026-06-18 06:01:32,2026-06-18 06:01:34,1.99,2026-06-18 06:01:34,2026-06-18,06:01:34,2026-06-18 06:05:12,935.48,False,,,,,,,2026-06-18 06:01:34
thu,15,오늘의 한요일은 여자다,송극장,837504,https://comic.naver.com/webtoon/list?titleId=837504&tab=thu,12387216,오늘의 한요일은 여자다,오늘의 한요일은 여자다 (총 64화/미완결),총 64화/미완결,64.0,미완결,,,https://series.naver.com/comic/detail.series?productNo=12387216,matched,ok,"오늘의 한요일은 여자다 (총 64화/미완결)
평점
9.9 | 송극장 송극장 | 2026.06.03. | 총64화/미완결 | 61화 무료
학폭 가해자라는 치명적인 누명을 쓰고 아이돌을 꿈꾸는 김상현.어느 날 찾아온 대형 기획사 실장의 제안으로 '전생의 모습으로 바꿔주는 약'을 사용하게 되는데, 변신한 거울 속 전생의 모습은 엄청난 미인.. 그런데 여자?과연 ..",thu,1,thu,1,wed,thu,True,thu,목,wed,thu,12387216_thu,post_24h,어제 밤 10시 공개 이후 증가분 확인용 수집,443.6만,4436000.0,https://series.naver.com/comic/detail.series?productNo=12387216,20260618_054937,thu,목,2026-06-18 05:49:37,2026-06-18,05:49:37,2026-06-18 06:01:28,2026-06-18 06:01:30,2.5,2026-06-18 06:01:30,2026-06-18,06:01:30,2026-06-18 06:05:12,935.48,False,,,,,,,2026-06-18 06:01:30
thu,61,신의 요리,차정평,838183,https://comic.naver.com/webtoon/list?titleId=838183&tab=thu,12431985,신의 요리,신의 요리 (총 64화/미완결),총 64화/미완결,64.0,미완결,,,https://series.naver.com/comic/detail.series?productNo=12431985,matched,ok,"신의 요리 (총 64화/미완결)
평점
9.9 | 차정평 레블스튜디오 | 2026.06.03. | 총64화/미완결 | 60화 무료
한국 역사상 가장 위대한 요리사, 홍시원이 갑작스럽게 세상을 떠났다. 그의 마지막 유언은 충격적이었다. 바로, 자신의 식당에서 모든 요리사가 총주방장 자리를 놓고 대결하라는 것이었다.이 치열한 경쟁에 ‘신의 혀’를 가..",thu,1,thu,1,wed,thu,True,thu,목,wed,thu,12431985_thu,post_24h,어제 밤 10시 공개 이후 증가분 확인용 수집,62.5만,625000.0,https://series.naver.com/comic/detail.series?productNo=12431985,20260618_054937,thu,목,2026-06-18 05:49:37,2026-06-18,05:49:37,2026-06-18 06:01:35,2026-06-18 06:01:38,2.55,2026-06-18 06:01:38,2026-06-18,06:01:38,2026-06-18 06:05:12,935.48,False,,,,,,,2026-06-18 06:01:38
thu,92,풀 보이,커북이,838513,https://comic.naver.com/webtoon/list?titleId=838513&tab=thu,12512830,풀 보이,풀 보이 (총 63화/미완결),총 63화/미완결,63.0,미완결,,,https://series.naver.com/comic/detail.series?productNo=12512830,matched,ok,"풀 보이 (총 63화/미완결)
평점
10.0 | 커북이 | 2026.06.03. | 총63화/미완결 | 58화 무료
""내 인생에 더 이상 운동은 없을 줄 알았는데…""짝사랑하는 여학생 이나의 마음을 얻기 위해 수영을 잘한다고 거짓말을 한 해민.오해는 걷잡을 수 없이 커지고, 해민은 거짓말을 사실로 만들어 버리기로 결심한다.수영을 사랑하..",thu,1,thu,1,wed,thu,True,thu,목,wed,thu,12512830_thu,post_24h,어제 밤 10시 공개 이후 증가분 확인용 수집,14.6만,146000.0,https://series.naver.com/comic/detail.series?productNo=12512830,20260618_054937,thu,목,2026-06-18 05:49:37,2026-06-18,05:49:37,2026-06-18 06:01:39,2026-06-18 06:01:42,2.5,2026-06-18 06:01:42,2026-06-18,06:01:42,2026-06-18 06:05:12,935.48,False,,,,,,,2026-06-18 06:01:42
thu,68,복학생,각설이,839284,https://comic.naver.com/webtoon/list?titleId=839284&tab=thu,12619314,복학생,복학생 (총 58화/미완결),총 58화/미완결,58.0,미완결,,,https://series.naver.com/comic/detail.series?productNo=12619314,matched,ok,"복학생 (총 58화/미완결)
평점
8.6 | 각설이 각설이 | 2026.06.03. | 총58화/미완결 | 53화 무료
중학교 시절 전설이었던 ‘임 철’은 보육원에서 함께 자란 친구 ‘김 솔’이 학교 폭력을 당해 자살한 사실을 알게 되며 복수를 위해 복학한다.하지만 보육원에서 친누나처럼 지낸 ‘서하윤’이 ‘임 철’과 같은 학교 교사..",thu,1,thu,1,wed,thu,True,thu,목,wed,thu,12619314_thu,post_24h,어제 밤 10시 공개 이후 증가분 확인용 수집,119.8만,1198000.0,https://series.naver.com/comic/detail.series?productNo=12619314,20260618_054937,thu,목,2026-06-18 05:49:37,2026-06-18,05:49:37,2026-06-18 06:01:42,2026-06-18 06:01:45,2.65,2026-06-18 06:01:45,2026-06-18,06:01:45,2026-06-18 06:05:12,935.48,False,,,,,,,2026-06-18 06:01:45
thu,55,문과X이과,다빈,839913,https://comic.naver.com/webtoon/list?titleId=839913&tab=thu,12702136,문과X이과,문과X이과 (총 55화/미완결),총 55화/미완결,55.0,미완결,,,https://series.naver.com/comic/detail.series?productNo=12702136,matched,ok,"문과X이과 (총 55화/미완결)
평점
10.0 | 다빈 다빈 | 2026.05.27. | 총55화/미완결 | 49화 무료
모의고사만 쳤다 하면 실수를 연발해 만점에 실패했던 문과 전교 1등 양소연,1학년 때부터 모의고사 만점 이과 1등 김준수가 거슬린다.대망의 고3 첫 모의고사,소연은 마음이 급해져 준수에게 접근하게 되는데...",thu,1,thu,1,wed,thu,True,thu,목,wed,thu,12702136_thu,post_24h,어제 밤 10시 공개 이후 증가분 확인용 수집,102.9만,1029000.0,https://series.naver.com/comic/detail.series?productNo=12702136,20260618_054937,thu,목,2026-06-18 05:49:37,2026-06-18,05:49:37,2026-06-18 06:01:46,2026-06-18 06:01:49,2.56,2026-06-18 06:01:49,2026-06-18,06:01:49,2026-06-18 06:05:12,935.48,False,,,,,,,2026-06-18 06:01:49
thu,41,전직용병의 검사생활,박성호,840147,https://comic.naver.com/webtoon/list?titleId=840147&tab=thu,12750602,전직용병의 검사생활,전직용병의 검사생활 (총 51화/미완결),총 51화/미완결,51.0,미완결,,,https://series.naver.com/comic/detail.series?productNo=12750602,matched,ok,"전직용병의 검사생활 (총 51화/미완결)
평점
9.3 | 박성호 양동철 | 2026.05.13. | 총51화/미완결 | 50화 무료
대성그룹 혼외자식 '이정환'은가문의 권력 싸움에 휘말려 어머니를 잃고자신의 목숨까지 위협받는다.죽음을 피해 입대한 프랑스 외인부대.그곳에서 ‘불사신 칼루드’라 불리며 전설이 되었지만임무 중 사망 처리된 채 세상에..",thu,1,thu,1,wed,thu,True,thu,목,wed,thu,12750602_thu,post_24h,어제 밤 10시 공개 이후 증가분 확인용 수집,72.7만,727000.0,https://series.naver.com/comic/detail.series?productNo=12750602,20260618_054937,thu,목,2026-06-18 05:49:37,2026-06-18,05:49:37,2026-06-18 06:01:50,2026-06-18 06:01:52,1.93,2026-06-18 06:01:52,2026-06-18,06:01:52,2026-06-18 06:05:12,935.48,False,,,,,,,2026-06-18 06:01:52
thu,42,안녕 오목눈이 그리핀!,임형,840358,https://comic.naver.com/webtoon/list?titleId=840358&tab=thu,12808242,안녕 오목눈이 그리핀!,안녕 오목눈이 그리핀! (총 53화/미완결),총 53화/미완결,53.0,미완결,,,https://series.naver.com/comic/detail.series?productNo=12808242,matched,ok,"안녕 오목눈이 그리핀! (총 53화/미완결)
평점
10.0 | 임형 임형 | 2026.06.03. | 총53화/미완결 | 46화 무료
이사한 집에 정체 모를 ‘오목눈이 그리핀’이 나타났다!앞발은 푹신한 새의 다리, 뒷발은 고양이의 젤리가?어디로 튈지 모르는 오목눈이 그리핀과 초보 집사 ‘한솔’의 좌충우돌 동거 라이프.과연 무사할 수 있을까?",thu,1,thu,1,wed,thu,True,thu,목,wed,thu,12808242_thu,post_24h,어제 밤 10시 공개 이후 증가분 확인용 수집,132만,1320000.0,https://series.naver.com/comic/detail.series?productNo=12808242,20260618_054937,thu,목,2026-06-18 05:49:37,2026-06-18,05:49:37,2026-06-18 06:01:53,2026-06-18 06:01:55,2.08,2026-06-18 06:01:55,2026-06-18,06:01:55,2026-06-18 06:05:12,935.48,False,,,,,,,2026-06-18 06:01:55
thu,82,염매,갯첨서,840593,https://comic.naver.com/webtoon/list?titleId=840593&tab=thu,12833737,염매,염매 (총 50화/미완결),총 50화/미완결,50.0,미완결,,,https://series.naver.com/comic/detail.series?productNo=12833737,matched,ok,"염매 (총 50화/미완결)
평점
10.0 | 갯첨서 갯첨서 | 2026.06.04. | 총50화/미완결 | 46화 무료
""염매 처리 전문 참새투어입니다.""어느 날 염매를 잡는다는 수상한 회사에 입사하게 된 주인공 백한.생명을 먹이로 한다는 인간이 과거에 만들어 낸 괴물 염매. 인간의 생명을 노리는 염매가 전국 곳곳에 숨어 있다는데.염매를 ..",thu,1,thu,1,wed,thu,True,thu,목,wed,thu,12833737_thu,post_24h,어제 밤 10시 공개 이후 증가분 확인용 수집,11.8만,118000.0,https://series.naver.com/comic/detail.series?productNo=12833737,20260618_054937,thu,목,2026-06-18 05:49:37,2026-06-18,05:49:37,2026-06-18 06:01:56,2026-06-18 06:01:58,1.95,2026-06-18 06:01:58,2026-06-18,06:01:58,2026-06-18 06:05:12,935.48,False,,,,,,,2026-06-18 06:01:58
