weekday,weekday_ko,rank,webtoon_title,webtoon_url,webtoon_title_id,collected_at_kst,webtoon_author,adult_or_login_required,author_collect_status,serial_weekday_text,serial_weekdays,weekday_list
sat,토,66,조은학생,https://comic.naver.com/webtoon/list?titleId=835189&tab=sat,835189,2026-08-03 11:56:09,이한솔,False,ok,연재,sat,sat
sat,토,67,결혼 청약 당첨,https://comic.naver.com/webtoon/list?titleId=851265&tab=sat,851265,2026-08-03 11:56:09,권계림,False,ok,연재,sat,sat
sat,토,68,죽었는데 왜 집착하세요,https://comic.naver.com/webtoon/list?titleId=826529&tab=sat,826529,2026-08-03 11:56:09,미카,False,ok,연재,sat,sat
sat,토,69,고고농구,https://comic.naver.com/webtoon/list?titleId=845463&tab=sat,845463,2026-08-03 11:56:09,이명재,False,ok,연재,sat,sat
sat,토,70,찬란한 유산 단편집,https://comic.naver.com/webtoon/list?titleId=849862&tab=sat,849862,2026-08-03 11:56:09,네이버웹툰,False,ok,"수, 토 연재","wed,sat","wed,sat"
sat,토,71,공유몽,https://comic.naver.com/webtoon/list?titleId=729047&tab=sat,729047,2026-08-03 11:56:09,주신,False,ok,연재,sat,sat
sat,토,72,예쁜 개차반,https://comic.naver.com/webtoon/list?titleId=850885&tab=sat,850885,2026-08-03 11:56:09,박로세,False,ok,연재,sat,sat
sat,토,73,위탁가족!,https://comic.naver.com/webtoon/list?titleId=840736&tab=sat,840736,2026-08-03 11:56:09,조똘복,False,ok,연재,sat,sat
sat,토,74,꽤애액,https://comic.naver.com/webtoon/list?titleId=847483&tab=sat,847483,2026-08-03 11:56:09,고래군,False,ok,연재,sat,sat
sat,토,75,내 호수에 가둔 인어,https://comic.naver.com/webtoon/list?titleId=834391&tab=sat,834391,2026-08-03 11:56:09,밋츄,False,ok,연재,sat,sat
sat,토,76,로스트 미디어샵 아코드,https://comic.naver.com/webtoon/list?titleId=844728&tab=sat,844728,2026-08-03 11:56:09,육공,False,ok,연재,sat,sat
sat,토,77,육각,https://comic.naver.com/webtoon/list?titleId=826660&tab=sat,826660,2026-08-03 11:56:09,권라드,False,ok,연재,sat,sat
sat,토,78,설탕에 곁들인 로맨스,https://comic.naver.com/webtoon/list?titleId=840179&tab=sat,840179,2026-08-03 11:56:09,을승,False,ok,연재,sat,sat
sat,토,79,장인의 거리,https://comic.naver.com/webtoon/list?titleId=847612&tab=sat,847612,2026-08-03 11:56:09,kain_y,False,ok,연재,sat,sat
sat,토,80,고교야구 타이쿤,https://comic.naver.com/webtoon/list?titleId=849538&tab=sat,849538,2026-08-03 11:56:09,박대혁,False,ok,연재,sat,sat
sat,토,81,복수를 위한 결혼동맹,https://comic.naver.com/webtoon/list?titleId=794161&tab=sat,794161,2026-08-03 11:56:09,EMMA,False,ok,연재,sat,sat
sat,토,82,꿈의 엔트리,https://comic.naver.com/webtoon/list?titleId=843001&tab=sat,843001,2026-08-03 11:56:09,울리,False,ok,연재,sat,sat
sat,토,83,마법사가 죽음을 맞이하는 방법,https://comic.naver.com/webtoon/list?titleId=786269&tab=sat,786269,2026-08-03 11:56:09,박젶,False,ok,연재,sat,sat
sat,토,84,용사참수인,https://comic.naver.com/webtoon/list?titleId=783590&tab=sat,783590,2026-08-03 11:56:09,김세래,False,ok,연재,sat,sat
sat,토,85,우리집에 온 여우들,https://comic.naver.com/webtoon/list?titleId=837101&tab=sat,837101,2026-08-03 11:56:09,김현,False,ok,연재,sat,sat
sat,토,86,마왕의 채널,https://comic.naver.com/webtoon/list?titleId=845026&tab=sat,845026,2026-08-03 11:56:09,말랭2,False,ok,연재,sat,sat
sat,토,87,마왕 마석호,https://comic.naver.com/webtoon/list?titleId=842699&tab=sat,842699,2026-08-03 11:56:10,유비,False,ok,연재,sat,sat
sat,토,88,결혼파행,https://comic.naver.com/webtoon/list?titleId=850960&tab=sat,850960,2026-08-03 11:56:10,한지,False,ok,연재,sat,sat
sat,토,89,들개전쟁,https://comic.naver.com/webtoon/list?titleId=846820&tab=sat,846820,2026-08-03 11:56:10,서패스,False,ok,연재,sat,sat
sat,토,90,말없는 전학생,https://comic.naver.com/webtoon/list?titleId=839102&tab=sat,839102,2026-08-03 11:56:10,이유정,False,ok,연재,sat,sat
sat,토,91,불량순정,https://comic.naver.com/webtoon/list?titleId=849365&tab=sat,849365,2026-08-03 11:56:10,김수박,False,ok,연재,sat,sat
sat,토,92,용사 출연 마왕 연출,https://comic.naver.com/webtoon/list?titleId=847812&tab=sat,847812,2026-08-03 11:56:10,희또,False,ok,연재,sat,sat
sat,토,93,내 남자친구는 고양이다옹,https://comic.naver.com/webtoon/list?titleId=846330&tab=sat,846330,2026-08-03 11:56:10,이하,False,ok,연재,sat,sat
sat,토,94,펫로스클럽,https://comic.naver.com/webtoon/list?titleId=842838&tab=sat,842838,2026-08-03 11:56:10,올드독,False,ok,연재,sat,sat
sat,토,95,신이 되겠다,https://comic.naver.com/webtoon/list?titleId=826667&tab=sat,826667,2026-08-03 11:56:10,정연호,False,ok,연재,sat,sat
sat,토,96,짝사랑을 망치고 싶어,https://comic.naver.com/webtoon/list?titleId=841562&tab=sat,841562,2026-08-03 11:56:10,신여름,False,ok,연재,sat,sat
sat,토,97,짝사랑 사생결단,https://comic.naver.com/webtoon/list?titleId=849079&tab=sat,849079,2026-08-03 11:56:10,만깍,False,ok,연재,sat,sat
sat,토,98,나만 최강 초월자,https://comic.naver.com/webtoon/list?titleId=827423&tab=sat,827423,2026-08-03 11:56:10,에토 슌지,False,ok,연재,sat,sat
sat,토,99,배고픈 새가 일찍 일어난다,https://comic.naver.com/webtoon/list?titleId=848896&tab=sat,848896,2026-08-03 11:56:10,세싸미,False,ok,연재,sat,sat
sat,토,100,사신님과 3년 계약,https://comic.naver.com/webtoon/list?titleId=847850&tab=sat,847850,2026-08-03 11:56:10,사쿠라다 린,False,ok,연재,sat,sat
sat,토,101,스트레이 불렛,https://comic.naver.com/webtoon/list?titleId=850708&tab=sat,850708,2026-08-03 11:56:10,모카개,False,ok,연재,sat,sat
sat,토,102,S.K.T(Swallow Knights Tales),https://comic.naver.com/webtoon/list?titleId=816817&tab=sat,816817,2026-08-03 11:56:10,한흔,False,ok,연재,sat,sat
sat,토,103,"다시, 순정퀘스트",https://comic.naver.com/webtoon/list?titleId=852275&tab=sat,852275,2026-08-03 11:56:10,이온도,False,ok,연재,sat,sat
sat,토,104,소마소응,https://comic.naver.com/webtoon/list?titleId=826530&tab=sat,826530,2026-08-03 11:56:10,예조,False,ok,연재,sat,sat
sat,토,105,행운의 여신,https://comic.naver.com/webtoon/list?titleId=849092&tab=sat,849092,2026-08-03 11:56:10,허니비,False,ok,연재,sat,sat
sat,토,106,사운즈 라이크,https://comic.naver.com/webtoon/list?titleId=833041&tab=sat,833041,2026-08-03 11:56:10,소연,False,ok,연재,sat,sat
sat,토,107,그 냉장고 안에서는,https://comic.naver.com/webtoon/list?titleId=843427&tab=sat,843427,2026-08-03 11:56:10,냉친,False,ok,연재,sat,sat
sat,토,108,동경,https://comic.naver.com/webtoon/list?titleId=842624&tab=sat,842624,2026-08-03 11:56:10,코이,False,ok,연재,sat,sat
sat,토,109,동그란 그녀와 소심한 그 남자,https://comic.naver.com/webtoon/list?titleId=812156&tab=sat,812156,2026-08-03 11:56:10,하야마 이즈미,False,ok,연재,sat,sat
sat,토,110,썩어도 혈육,https://comic.naver.com/webtoon/list?titleId=842395&tab=sat,842395,2026-08-03 11:56:10,bunny,False,ok,연재,sat,sat
sat,토,111,이매망량,https://comic.naver.com/webtoon/list?titleId=819506&tab=sat,819506,2026-08-03 11:56:10,관절,False,ok,연재,sat,sat
sat,토,112,한판,https://comic.naver.com/webtoon/list?titleId=828310&tab=sat,828310,2026-08-03 11:56:10,백시우,False,ok,연재,sat,sat
sat,토,113,빅 샤이닝,https://comic.naver.com/webtoon/list?titleId=847913&tab=sat,847913,2026-08-03 11:56:10,바리,False,ok,연재,sat,sat
sat,토,114,DARK MOON: 두 개의 달,https://comic.naver.com/webtoon/list?titleId=843898&tab=sat,843898,2026-08-03 11:56:10,HYBE,False,ok,연재,sat,sat
sat,토,115,비밀복식클럽,https://comic.naver.com/webtoon/list?titleId=837336&tab=sat,837336,2026-08-03 11:56:10,소영,False,ok,연재,sat,sat
sat,토,116,세이브 디 어스!,https://comic.naver.com/webtoon/list?titleId=840092&tab=sat,840092,2026-08-03 11:56:10,맴,False,ok,연재,sat,sat
sat,토,117,백 킥!,https://comic.naver.com/webtoon/list?titleId=849881&tab=sat,849881,2026-08-03 11:56:10,최 강,False,ok,연재,sat,sat
sat,토,118,청춘 관찰기,https://comic.naver.com/webtoon/list?titleId=844048&tab=sat,844048,2026-08-03 11:56:10,한민기,False,ok,연재,sat,sat
sat,토,119,너랑 걷는 개 좋아,https://comic.naver.com/webtoon/list?titleId=836908&tab=sat,836908,2026-08-03 11:56:10,누리아 산귀노,False,ok,연재,sat,sat
sat,토,120,은애하는 도적님아,https://comic.naver.com/webtoon/list?titleId=846074&tab=sat,846074,2026-08-03 11:56:10,사적,False,ok,연재,sat,sat
sun,일,1,육아일기,https://comic.naver.com/webtoon/list?titleId=812354&tab=sun,812354,2026-08-03 11:56:11,자까,False,ok,"목, 일 연재","thu,sun","thu,sun"
sun,일,2,범죄도시0,https://comic.naver.com/webtoon/list?titleId=848000&tab=sun,848000,2026-08-03 11:56:11,박태준,False,ok,연재,sun,sun
sun,일,3,권왕환생,https://comic.naver.com/webtoon/list?titleId=839568&tab=sun,839568,2026-08-03 11:56:11,최진형,False,ok,연재,sun,sun
sun,일,4,2회차 환관이 남성을 되찾음,https://comic.naver.com/webtoon/list?titleId=832566&tab=sun,832566,2026-08-03 11:56:11,,True,login_or_adult_required,,sun,sun
sun,일,5,럭키비치,https://comic.naver.com/webtoon/list?titleId=852498&tab=sun,852498,2026-08-03 11:56:11,,True,login_or_adult_required,,"thu,sun","thu,sun"
sun,일,6,태존비록,https://comic.naver.com/webtoon/list?titleId=840687&tab=sun,840687,2026-08-03 11:56:11,김꿀빨,False,ok,연재,sun,sun
sun,일,7,어린 아내와 나쁜 짓,https://comic.naver.com/webtoon/list?titleId=851385&tab=sun,851385,2026-08-03 11:56:11,,True,login_or_adult_required,,sun,sun
sun,일,8,천화서고 대공자,https://comic.naver.com/webtoon/list?titleId=805193&tab=sun,805193,2026-08-03 11:56:11,128,False,ok,연재,sun,sun
sun,일,9,시루/24/1km,https://comic.naver.com/webtoon/list?titleId=850068&tab=sun,850068,2026-08-03 11:56:11,,True,login_or_adult_required,,sun,sun
sun,일,10,인간의 식탁,https://comic.naver.com/webtoon/list?titleId=852761&tab=sun,852761,2026-08-03 11:56:11,김규삼,False,ok,연재,sun,sun
sun,일,11,모든걸 기억하는 천재무사,https://comic.naver.com/webtoon/list?titleId=849611&tab=sun,849611,2026-08-03 11:56:11,Omin,False,ok,연재,sun,sun
sun,일,12,일타강사 백사부,https://comic.naver.com/webtoon/list?titleId=779632&tab=sun,779632,2026-08-03 11:56:11,사내,False,ok,연재,sun,sun
sun,일,13,아카데미의 천재칼잡이,https://comic.naver.com/webtoon/list?titleId=813564&tab=sun,813564,2026-08-03 11:56:11,시치,False,ok,연재,sun,sun
sun,일,14,환생좌,https://comic.naver.com/webtoon/list?titleId=819912&tab=sun,819912,2026-08-03 11:56:11,ALLA,False,ok,연재,sun,sun
sun,일,15,축구천재로 오해받는 중입니다,https://comic.naver.com/webtoon/list?titleId=835119&tab=sun,835119,2026-08-03 11:56:11,이보테,False,ok,연재,sun,sun
sun,일,16,하남자의 탑 공략법,https://comic.naver.com/webtoon/list?titleId=845508&tab=sun,845508,2026-08-03 11:56:11,표표,False,ok,연재,sun,sun
sun,일,17,맹종,https://comic.naver.com/webtoon/list?titleId=850546&tab=sun,850546,2026-08-03 11:56:11,해무리,False,ok,연재,sun,sun
sun,일,18,프롤로그에서 30년이 흘렀다,https://comic.naver.com/webtoon/list?titleId=852765&tab=sun,852765,2026-08-03 11:56:11,기린그린,False,ok,연재,sun,sun
sun,일,19,천재 무림 트레이너,https://comic.naver.com/webtoon/list?titleId=824295&tab=sun,824295,2026-08-03 11:56:11,코울,False,ok,연재,sun,sun
sun,일,20,용사파티만화,https://comic.naver.com/webtoon/list?titleId=842647&tab=sun,842647,2026-08-03 11:56:11,칰타,False,ok,"금, 토, 일 연재","fri,sat,sun","fri,sat,sun"
sun,일,21,세상에 나쁜 영애는 없다,https://comic.naver.com/webtoon/list?titleId=846779&tab=sun,846779,2026-08-03 11:56:11,신희빈,False,ok,연재,sun,sun
sun,일,22,천도박멸,https://comic.naver.com/webtoon/list?titleId=852078&tab=sun,852078,2026-08-03 11:56:11,와나나,False,ok,연재,sun,sun
sun,일,23,부활소년,https://comic.naver.com/webtoon/list?titleId=848075&tab=sun,848075,2026-08-03 11:56:11,류,False,ok,연재,sun,sun
sun,일,24,같이 장볼래?,https://comic.naver.com/webtoon/list?titleId=850928&tab=sun,850928,2026-08-03 11:56:11,집손이,False,ok,"목, 일 연재","thu,sun","thu,sun"
sun,일,25,용사보다 너무 강해서 힘을 숨김,https://comic.naver.com/webtoon/list?titleId=814213&tab=sun,814213,2026-08-03 11:56:11,승한,False,ok,연재,sun,sun
sun,일,26,해시태그는 첫사랑,https://comic.naver.com/webtoon/list?titleId=844730&tab=sun,844730,2026-08-03 11:56:11,KAN,False,ok,연재,sun,sun
sun,일,27,소녀바둑,https://comic.naver.com/webtoon/list?titleId=842839&tab=sun,842839,2026-08-03 11:56:11,큐띠뿅,False,ok,연재,sun,sun
sun,일,28,재벌의 품격,https://comic.naver.com/webtoon/list?titleId=823025&tab=sun,823025,2026-08-03 11:56:11,아쿠아콘,False,ok,연재,sun,sun
sun,일,29,고대동물기,https://comic.naver.com/webtoon/list?titleId=835910&tab=sun,835910,2026-08-03 11:56:11,고제형,False,ok,연재,sun,sun
sun,일,30,"20 중반, 성공이란 무엇인가",https://comic.naver.com/webtoon/list?titleId=843922&tab=sun,843922,2026-08-03 11:56:11,김동훈,False,ok,연재,sun,sun
sun,일,31,장풍전,https://comic.naver.com/webtoon/list?titleId=789966&tab=sun,789966,2026-08-03 11:56:11,신영우,False,ok,연재,sun,sun
sun,일,32,이레즈미 소개팅남,https://comic.naver.com/webtoon/list?titleId=850952&tab=sun,850952,2026-08-03 11:56:11,토깽이,False,ok,"목, 일 연재","thu,sun","thu,sun"
sun,일,33,내 최애는 막차를 탄다,https://comic.naver.com/webtoon/list?titleId=834896&tab=sun,834896,2026-08-03 11:56:11,직씨,False,ok,연재,sun,sun
sun,일,34,양아치의 첫사랑,https://comic.naver.com/webtoon/list?titleId=844812&tab=sun,844812,2026-08-03 11:56:12,치치,False,ok,연재,sun,sun
sun,일,35,소년교도소,https://comic.naver.com/webtoon/list?titleId=827335&tab=sun,827335,2026-08-03 11:56:12,청민,False,ok,연재,sun,sun
sun,일,36,레드셔츠,https://comic.naver.com/webtoon/list?titleId=838553&tab=sun,838553,2026-08-03 11:56:12,펀치킥,False,ok,연재,sun,sun
sun,일,37,너만 보인단 말이야,https://comic.naver.com/webtoon/list?titleId=849279&tab=sun,849279,2026-08-03 11:56:12,채군,False,ok,연재,sun,sun
sun,일,38,위닝샷!,https://comic.naver.com/webtoon/list?titleId=778578&tab=sun,778578,2026-08-03 11:56:12,강견,False,ok,연재,sun,sun
sun,일,39,솔플의 제왕,https://comic.naver.com/webtoon/list?titleId=837506&tab=sun,837506,2026-08-03 11:56:12,봄 버스터즈,False,ok,연재,sun,sun
sun,일,40,아리도록,https://comic.naver.com/webtoon/list?titleId=849736&tab=sun,849736,2026-08-03 11:56:12,잔디롤빵,False,ok,연재,sun,sun
sun,일,41,밀실남녀,https://comic.naver.com/webtoon/list?titleId=851705&tab=sun,851705,2026-08-03 11:56:12,후,False,ok,연재,sun,sun
sun,일,42,서바이브,https://comic.naver.com/webtoon/list?titleId=838594&tab=sun,838594,2026-08-03 11:56:12,,True,login_or_adult_required,,sun,sun
sun,일,43,아마도 무적불패,https://comic.naver.com/webtoon/list?titleId=834396&tab=sun,834396,2026-08-03 11:56:12,2Poet,False,ok,연재,sun,sun
sun,일,44,괴물 천재선수들이 날 너무 좋아함,https://comic.naver.com/webtoon/list?titleId=843901&tab=sun,843901,2026-08-03 11:56:12,조약돌,False,ok,연재,sun,sun
sun,일,45,흉가에 들어가면 안되는 이유,https://comic.naver.com/webtoon/list?titleId=834250&tab=sun,834250,2026-08-03 11:56:12,벽돌,False,ok,연재,sun,sun
sun,일,46,화스트 페이스,https://comic.naver.com/webtoon/list?titleId=847905&tab=sun,847905,2026-08-03 11:56:12,,True,login_or_adult_required,,sun,sun
sun,일,47,원 앤 온리,https://comic.naver.com/webtoon/list?titleId=838102&tab=sun,838102,2026-08-03 11:56:12,임주이,False,ok,연재,sun,sun
sun,일,48,마탑의 문제아들,https://comic.naver.com/webtoon/list?titleId=837812&tab=sun,837812,2026-08-03 11:56:12,샘미,False,ok,연재,sun,sun
sun,일,49,남들 로판 여주 할 때 나는 장롱 괴물 됨,https://comic.naver.com/webtoon/list?titleId=852333&tab=sun,852333,2026-08-03 11:56:12,굿람,False,ok,연재,sun,sun
sun,일,50,그레이마크,https://comic.naver.com/webtoon/list?titleId=829462&tab=sun,829462,2026-08-03 11:56:12,박태현,False,ok,연재,sun,sun
sun,일,51,빌런의 프로파일러,https://comic.naver.com/webtoon/list?titleId=839959&tab=sun,839959,2026-08-03 11:56:12,파스타 코인,False,ok,연재,sun,sun
sun,일,52,남주의 정석,https://comic.naver.com/webtoon/list?titleId=827323&tab=sun,827323,2026-08-03 11:56:12,이온상,False,ok,연재,sun,sun
sun,일,53,상사불상사,https://comic.naver.com/webtoon/list?titleId=814820&tab=sun,814820,2026-08-03 11:56:12,영하,False,ok,연재,sun,sun
sun,일,54,경자 전성시대,https://comic.naver.com/webtoon/list?titleId=769658&tab=sun,769658,2026-08-03 11:56:12,김호드,False,ok,연재,sun,sun
sun,일,55,공정거래위원회,https://comic.naver.com/webtoon/list?titleId=837139&tab=sun,837139,2026-08-03 11:56:12,권오준,False,ok,연재,sun,sun
sun,일,56,구운몽 제로,https://comic.naver.com/webtoon/list?titleId=840163&tab=sun,840163,2026-08-03 11:56:12,민송아,False,ok,연재,sun,sun
sun,일,57,숨쉬지마,https://comic.naver.com/webtoon/list?titleId=841941&tab=sun,841941,2026-08-03 11:56:12,린세,False,ok,연재,sun,sun
sun,일,58,용사생활기록부,https://comic.naver.com/webtoon/list?titleId=840332&tab=sun,840332,2026-08-03 11:56:12,땅콩,False,ok,연재,sun,sun
sun,일,59,두근두근 귀연시,https://comic.naver.com/webtoon/list?titleId=836426&tab=sun,836426,2026-08-03 11:56:12,동우,False,ok,연재,sun,sun
sun,일,60,고덕춘의 푸드트럭,https://comic.naver.com/webtoon/list?titleId=844982&tab=sun,844982,2026-08-03 11:56:12,포포,False,ok,연재,sun,sun
sun,일,61,모럴리스 스캔들,https://comic.naver.com/webtoon/list?titleId=838705&tab=sun,838705,2026-08-03 11:56:12,둥그라미,False,ok,연재,sun,sun
sun,일,62,사이코패스 흑막과 파혼하는 50가지 방법,https://comic.naver.com/webtoon/list?titleId=847615&tab=sun,847615,2026-08-03 11:56:12,무지,False,ok,연재,sun,sun
sun,일,63,논 투아,https://comic.naver.com/webtoon/list?titleId=843754&tab=sun,843754,2026-08-03 11:56:12,나윤희,False,ok,연재,sun,sun
sun,일,64,던전짐꾼,https://comic.naver.com/webtoon/list?titleId=835423&tab=sun,835423,2026-08-03 11:56:12,나진수,False,ok,연재,sun,sun
sun,일,65,과학고 사변,https://comic.naver.com/webtoon/list?titleId=849907&tab=sun,849907,2026-08-03 11:56:12,고태린,False,ok,연재,sun,sun
sun,일,66,와인의 신,https://comic.naver.com/webtoon/list?titleId=852403&tab=sun,852403,2026-08-03 11:56:12,성혜,False,ok,연재,sun,sun
sun,일,67,연산군의 셰프로 살아남기,https://comic.naver.com/webtoon/list?titleId=842674&tab=sun,842674,2026-08-03 11:56:12,뉴로크 스튜디오,False,ok,연재,sun,sun
sun,일,68,첫 고백,https://comic.naver.com/webtoon/list?titleId=840969&tab=sun,840969,2026-08-03 11:56:12,희똑,False,ok,연재,sun,sun
sun,일,69,덤벙덤벙 내인생,https://comic.naver.com/webtoon/list?titleId=841876&tab=sun,841876,2026-08-03 11:56:13,덤덤,False,ok,연재,sun,sun
sun,일,70,아무래도 결혼을 잘못한 것 같다,https://comic.naver.com/webtoon/list?titleId=817122&tab=sun,817122,2026-08-03 11:56:13,빗잘,False,ok,연재,sun,sun
sun,일,71,심검의 용사,https://comic.naver.com/webtoon/list?titleId=839585&tab=sun,839585,2026-08-03 11:56:13,문도현,False,ok,연재,sun,sun
sun,일,72,무능력자,https://comic.naver.com/webtoon/list?titleId=821085&tab=sun,821085,2026-08-03 11:56:13,치킨무,False,ok,연재,sun,sun
sun,일,73,청춘정식,https://comic.naver.com/webtoon/list?titleId=839992&tab=sun,839992,2026-08-03 11:56:13,봄소희,False,ok,연재,sun,sun
sun,일,74,오리짱!,https://comic.naver.com/webtoon/list?titleId=842892&tab=sun,842892,2026-08-03 11:56:13,우영영,False,ok,연재,sun,sun
sun,일,75,헤이트걸,https://comic.naver.com/webtoon/list?titleId=851934&tab=sun,851934,2026-08-03 11:56:13,나솔,False,ok,연재,sun,sun
sun,일,76,나는 참지 못한다,https://comic.naver.com/webtoon/list?titleId=823476&tab=sun,823476,2026-08-03 11:56:13,,True,login_or_adult_required,,sun,sun
sun,일,77,"아임 파인 땡큐, 앤유?",https://comic.naver.com/webtoon/list?titleId=829495&tab=sun,829495,2026-08-03 11:56:13,벼락,False,ok,연재,sun,sun
sun,일,78,뼈삼촌,https://comic.naver.com/webtoon/list?titleId=850220&tab=sun,850220,2026-08-03 11:56:13,깡준치,False,ok,연재,sun,sun
sun,일,79,사내 계약 연애,https://comic.naver.com/webtoon/list?titleId=842148&tab=sun,842148,2026-08-03 11:56:13,,True,login_or_adult_required,,sun,sun
sun,일,80,미래의 할 일,https://comic.naver.com/webtoon/list?titleId=852611&tab=sun,852611,2026-08-03 11:56:13,복슬,False,ok,연재,sun,sun
sun,일,81,살인 알고리즘,https://comic.naver.com/webtoon/list?titleId=853270&tab=sun,853270,2026-08-03 11:56:13,삼수,False,ok,연재,sun,sun
sun,일,82,중사의 드래곤,https://comic.naver.com/webtoon/list?titleId=851032&tab=sun,851032,2026-08-03 11:56:13,워티,False,ok,연재,sun,sun
sun,일,83,빙의자 베네핏이 없음,https://comic.naver.com/webtoon/list?titleId=835066&tab=sun,835066,2026-08-03 11:56:13,곽나나,False,ok,연재,sun,sun
sun,일,84,몰락 끝에 네가 있다,https://comic.naver.com/webtoon/list?titleId=850503&tab=sun,850503,2026-08-03 11:56:13,호랭이콩,False,ok,연재,sun,sun
sun,일,85,그 애의 교환일기,https://comic.naver.com/webtoon/list?titleId=848297&tab=sun,848297,2026-08-03 11:56:13,흑빼,False,ok,연재,sun,sun
sun,일,86,죽거나 혹은 사랑에 빠지거나,https://comic.naver.com/webtoon/list?titleId=819696&tab=sun,819696,2026-08-03 11:56:13,,True,login_or_adult_required,,sun,sun
sun,일,87,감정전이,https://comic.naver.com/webtoon/list?titleId=832317&tab=sun,832317,2026-08-03 11:56:13,향유,False,ok,연재,sun,sun
sun,일,88,악마 임시 보호 중!,https://comic.naver.com/webtoon/list?titleId=849730&tab=sun,849730,2026-08-03 11:56:13,원원,False,ok,연재,sun,sun
sun,일,89,구제는 없다,https://comic.naver.com/webtoon/list?titleId=849026&tab=sun,849026,2026-08-03 11:56:13,우시목,False,ok,연재,sun,sun
sun,일,90,살인예정자,https://comic.naver.com/webtoon/list?titleId=834765&tab=sun,834765,2026-08-03 11:56:13,유령아이,False,ok,연재,sun,sun
sun,일,91,사랑 안 해!,https://comic.naver.com/webtoon/list?titleId=843128&tab=sun,843128,2026-08-03 11:56:13,님니,False,ok,연재,sun,sun
sun,일,92,수사중 연애금지!,https://comic.naver.com/webtoon/list?titleId=846335&tab=sun,846335,2026-08-03 11:56:13,이재홍,False,ok,"목, 일 연재","thu,sun","thu,sun"
sun,일,93,미스테리 쇼크,https://comic.naver.com/webtoon/list?titleId=848103&tab=sun,848103,2026-08-03 11:56:13,하랑,False,ok,연재,sun,sun
sun,일,94,7m,https://comic.naver.com/webtoon/list?titleId=848732&tab=sun,848732,2026-08-03 11:56:13,곤,False,ok,연재,sun,sun
sun,일,95,마녀의 눈물은 독이 된다,https://comic.naver.com/webtoon/list?titleId=844240&tab=sun,844240,2026-08-03 11:56:13,샤냠,False,ok,연재,sun,sun
sun,일,96,우리의 공백,https://comic.naver.com/webtoon/list?titleId=836948&tab=sun,836948,2026-08-03 11:56:13,조예빈,False,ok,연재,sun,sun
sun,일,97,챗윗미,https://comic.naver.com/webtoon/list?titleId=849349&tab=sun,849349,2026-08-03 11:56:13,조니조,False,ok,연재,sun,sun
sun,일,98,Mickey x F1 정상을 향한 질주,https://comic.naver.com/webtoon/list?titleId=849113&tab=sun,849113,2026-08-03 11:56:13,Brandon Chen,False,ok,연재,sun,sun
